Equipment_id,Timestamp,Engine_temp,oil_pressure,Hydraulic_pressure,Operating_hours,Vibrations,Tool_wear,Fuel_rate,Ambient_temp,Terrain_type,Failure_event
FCFRCP172,2024-12-01,1083,3.158744982,306.3,1509,35.8,60,7.416283036,295.6,"""paved""",0
FCFRCP173,2024-12-01,576,2.864902086,306.2,1448,48.9,65,7.633368028,295.5,"""paved""",1
FCFRCP174,2024-12-01,876,3.495089111,306.1,1650,32.8,67,6.031392609,295.5,"""sandy_wet""",1
FCFRCP175,2024-12-01,844,3.354398677,306.2,1414,42.5,69,4.810898483,295.6,"""sandy_wet""",1
FCFRCP176,2024-12-01,508,2.069492302,306.3,1911,20.9,74,5.3595443,295.6,"""alluvial""",1
FCFRCP177,2024-12-01,388,1.853837764,306.2,1632,32.2,76,3.081813145,295.6,"""alluvial""",1
FCFRCP178,2024-12-01,674,2.396427947,306.4,1387,40.1,81,7.189811816,295.7,"""plain""",1
FCFRCP179,2024-12-01,1145,2.703077441,306.4,1399,47.6,84,6.981580184,295.8,"""rocky""",1
FCFRCP180,2024-12-01,794,2.329333198,306.5,1505,35.2,86,6.148371227,295.8,"""rocky""",0
FCFRCP181,2024-12-01,913,2.915025235,306.5,1534,37.9,88,5.080160726,295.8,"""sandy""",1
FCFRCP182,2024-12-01,694,2.635789896,306.5,1493,40.5,90,3.945812382,295.8,"""plain""",1
FCFRCP183,2024-12-01,728,2.435206419,306.6,1480,43.2,92,7.564489538,295.8,"""mixed""",0
FCFRCP184,2024-12-01,675,0.664093471,306.6,1621,31.6,95,17.35775318,295.8,"""mixed""",0
FCFRCP185,2024-12-01,914,3.58316082,306.5,1737,26.2,97,5.308863754,295.7,"""marshy""",0
FCFRCP186,2024-12-01,833,4.035735607,306.6,1508,46.5,99,8.444530391,295.8,"""plain""",1
FCFRCP187,2024-12-01,1328,4.281545552,306.5,1641,32.2,101,5.701593669,295.8,"""sandy-wet""",1
FCFRCP188,2024-12-01,1082,3.199350061,306.6,1532,38.6,104,7.844388988,295.9,"""alluvial""",0
FCFRCP189,2024-12-01,797,3.207006017,306.7,1547,40.9,107,7.136024307,295.9,"""marshy""",1
FCFRCP190,2024-12-01,1184,3.41682127,306.6,1412,41,109,7.029056825,295.9,"""plain""",1
FCFRCP191,2024-12-01,624,4.076828881,306.5,1568,35.1,111,5.460360644,295.8,"""paved""",0
FCFRCP192,2024-12-01,1023,2.008805662,306.6,1557,41.1,113,6.636909964,295.9,"""paved""",1
FCFRCP193,2024-12-01,769,1.47897278,306.6,1644,35.2,115,6.541337549,295.8,"""sandy_wet""",0
FCFRCP194,2024-12-01,1450,2.529041926,306.6,1679,30.4,117,6.085343995,295.9,"""sandy_wet""",0
FCFRCP195,2024-12-01,1156,3.24831335,306.6,1511,35.2,119,7.076842476,296,"""alluvial""",0
FCFRCP196,2024-12-01,815,5.031584761,306.6,1628,36.8,121,3.471447532,296,"""alluvial""",0
FCFRCP197,2024-12-01,461,2.195533418,306.6,1392,51.3,124,5.99633304,296,"""plain""",0
FCFRCP198,2024-12-01,898,2.873924262,306.7,1917,21,127,8.774798313,296,"""plain""",0
FCFRCP199,2024-12-01,555,2.365883377,306.8,1526,42.3,129,5.140681656,296.2,"""mixed""",1
FCFRCP200,2024-12-01,644,4.575478145,306.8,1389,53.3,132,10.54245493,296.2,"""marshy""",1
FCFRCP201,2024-12-01,789,2.816332341,306.7,1409,42.8,134,6.510890091,296.1,"""paved""",1
FCFRCP202,2024-12-01,893,4.168990557,306.8,1655,31.1,136,4.997315674,296.2,"""sandy_wet""",0
FCFRCP203,2024-12-01,802,3.122610817,306.9,1516,39.1,138,4.074254783,296.2,"""alluvial""",0
FCFRCP204,2024-12-01,808,3.960613764,306.9,1526,34.9,140,4.504152262,296.2,,0
FCFRCP205,2024-12-01,787,4.725457705,307.1,1419,48.6,142,6.319694008,296.3,"""rocky""",1
FCFRCP206,2024-12-01,593,1.871143665,307.2,1748,25.3,144,4.374302781,296.4,"""rocky""",1
FCFRCP207,2024-12-01,1010,4.291394799,307.1,1638,32.5,146,5.1486471,296.4,"""sandy""",1
FCFRCP208,2024-12-01,871,1.050695563,307.1,1534,33.8,151,5.510480296,296.3,"""plain""",1
FCFRCP209,2024-12-01,768,2.058656525,307.1,1774,25.9,154,4.360526832,296.3,"""mixed""",0
FCFRCP210,2024-12-01,821,2.415754704,307,2119,18.3,159,8.474087461,296.2,"""mixed""",1
FCFRCP211,2024-12-01,625,2.13437551,307,1414,48.3,162,4.507260959,296.2,"""marshy""",1
FCFRCP212,2024-12-01,747,2.559534122,307,1523,42,164,2.999459242,296.1,"""plain""",0
FCFRCP213,2024-12-01,478,3.362141837,307.1,1651,35.7,167,5.654179625,296.1,"""sandy-wet""",1
FCFRCP214,2024-12-01,1170,3.908566486,307.1,1485,36,169,5.974111332,296.1,"""alluvial""",0
FCFRCP215,2024-12-01,659,2.181265247,307.2,1168,63.4,172,6.57242179,296.2,"""marshy""",1
FCFRCP216,2024-12-01,667,3.130011074,307.3,1566,35.8,175,10.73601859,296.3,"""plain""",1
FCFRCP217,2024-12-01,1102,4.058857206,307.2,1286,51.1,177,6.650135038,296.3,"""paved""",1
FCFRCP218,2024-12-01,1042,3.728910664,307.2,1446,45.9,180,8.259676329,296.3,"""paved""",1
FCFRCP219,2024-12-01,770,3.903512531,307.2,2071,19.4,183,8.94564937,296.4,"""sandy_wet""",1
FCFRCP220,2024-12-01,494,2.560243551,307.1,1560,33.2,186,10.02085705,296.3,"""sandy_wet""",1
FCFRCP221,2024-12-01,563,3.39612656,307.1,1654,29.6,188,5.167091159,296.3,"""alluvial""",1
FCFRCP222,2024-12-01,807,2.618518688,307.1,1662,32.9,190,5.054998398,296.3,"""alluvial""",1
FCFRCP223,2024-12-01,569,4.969020457,307.2,1646,35,192,7.997720985,296.3,"""plain""",0
FCFRCP224,2024-12-01,580,3.970901239,307.1,1444,46.7,194,7.505531559,296.2,"""rocky""",1
FCFRCP225,2024-12-01,621,2.595898566,307.2,1424,42,196,4.663912251,296.3,"""rocky""",0
FCFRCP226,2024-12-01,705,1.942400599,307.2,1382,52,201,6.206831631,296.2,"""sandy""",0
FCFRCP227,2024-12-01,955,2.862295391,307.1,1413,53.4,203,3.919076274,296.2,"""plain""",1
FCFRCP228,2024-12-01,478,3.450519427,307.2,1633,31.1,0,11.96576387,296.2,"""mixed""",1
FCFRCP229,2024-12-01,776,3.833036913,307.1,1441,41.7,3,10.49195566,296.2,"""mixed""",1
FCFRCP230,2024-12-01,753,3.762802435,307.2,1385,44,5,7.033884842,296.2,"""marshy""",1
FCFRCP231,2024-12-01,1276,3.390677626,307.2,1552,34.8,8,4.998572714,296.2,"""plain""",0
FCFRCP232,2024-12-01,621,2.376004415,307.3,1451,42.8,11,3.454464153,296.2,"""sandy-wet""",0
FCFRCP233,2024-12-01,527,4.339259788,307.1,1433,38.5,14,7.522146593,296.1,"""alluvial""",1
FCFRCP234,2024-12-01,513,3.592777377,307.2,1619,29.7,17,3.940012346,296.1,"""marshy""",1
FCFRCP235,2024-12-01,558,4.783630821,307.2,1445,41.8,20,5.217459968,296.2,"""plain""",0
FCFRCP236,2024-12-01,652,2.242117773,307.2,1356,43.6,22,7.172098643,296.2,"""paved""",0
FCFRCP237,2024-12-01,551,3.774523912,307.2,1319,68.3,24,4.783903105,296.3,"""paved""",1
FCFRCP238,2024-12-01,452,4.009373787,307.2,1637,31.6,27,4.259627417,296.3,"""sandy_wet""",1
FCFRCP239,2024-12-01,1011,3.56449886,307.2,1291,58.6,29,4.397659572,296.3,"""sandy_wet""",1
FCFRCP240,2024-12-01,1338,4.522409486,307.3,1398,52.7,31,5.395835676,296.3,"""alluvial""",1
FCFRCP241,2024-12-01,440,4.013513157,307.3,1372,57.7,33,7.093978672,296.3,"""alluvial""",1
FCFRCP242,2024-12-01,944,2.369686827,307.2,1454,42.5,35,6.955543496,296.3,"""plain""",1
FCFRCP243,2024-12-01,1382,3.048306591,307.2,1515,36.5,38,7.665496967,296.2,"""plain""",0
FCFRCP244,2024-12-01,559,2.907896846,307.3,1881,24.3,40,10.11587547,296.2,"""mixed""",1
FCFRCP245,2024-12-01,747,2.623064044,307.3,1711,29.9,42,5.566614397,296.2,"""marshy""",1
FCFRCP246,2024-12-01,404,3.739321233,307.3,1475,37,44,4.547393071,296.2,"""paved""",1
FCFRCP247,2024-12-01,518,2.166044125,307.4,1512,36.8,46,5.537284609,296.4,"""sandy_wet""",1
FCFRCP248,2024-12-01,736,1.714207388,307.4,1335,50.5,48,4.495043827,296.3,"""alluvial""",1
FCFRCP249,2024-12-01,568,4.377627523,307.4,1472,39.9,51,5.243625775,296.3,"""rocky""",1
FCFRCP250,2024-12-01,698,4.454381025,307.3,1477,35.2,53,1.401523476,296.2,"""rocky""",1
FCFRCP251,2024-12-01,496,4.459980724,307.4,1760,28.4,56,5.112131186,296.3,"""sandy""",0
FCFRCP252,2024-12-01,936,1.268626704,307.5,1549,36.1,58,6.481105362,296.4,"""plain""",1
FCFRCP253,2024-12-01,1155,3.056349841,307.4,1648,34,60,5.371817234,296.3,"""mixed""",1
FCFRCP254,2024-12-01,976,2.557507801,307.5,1556,38,62,4.444389938,296.4,"""mixed""",0
FCFRCP255,2024-12-01,1251,2.64839543,307.4,1958,19.1,67,6.68001247,296.3,"""marshy""",0
FCFRCP256,2024-12-01,430,2.410133091,307.4,1403,48.4,70,4.633377823,296.4,"""plain""",1
FCFRCP257,2024-12-01,632,4.851719022,307.5,1684,31.4,72,6.767540912,296.4,"""sandy-wet""",1
FCFRCP258,2024-12-01,499,3.857529487,307.5,1596,35.1,75,5.224197445,296.4,"""alluvial""",1
FCFRCP259,2024-12-01,550,0.318334168,307.6,1498,41.1,80,5.572440433,296.6,"""marshy""",1
FCFRCP260,2024-12-01,668,2.265682546,307.7,1524,36.8,82,6.264854329,296.7,"""plain""",0
FCFRCP261,2024-12-01,550,3.151348462,307.7,1502,43.9,84,7.388099856,296.7,"""paved""",1
FCFRCP262,2024-12-01,787,3.528032914,307.6,1809,25.1,86,5.273718007,296.6,"""paved""",1
FCFRCP263,2024-12-01,420,2.647738479,307.6,1542,37.4,88,9.612657638,296.6,"""sandy_wet""",1
FCFRCP264,2024-12-01,1038,2.555880527,307.6,1431,45.2,90,11.48953876,296.5,"""sandy_wet""",1
FCFRCP265,2024-12-01,1355,2.973299316,307.6,1512,43.6,92,5.756596089,296.5,"""alluvial""",1
FCFRCP266,2024-12-01,665,1.576922504,307.5,1403,52.8,94,6.984390505,296.4,"""alluvial""",1
FCFRCP267,2024-12-01,978,4.249260352,307.5,1331,47.8,99,7.006449175,296.4,"""plain""",0
FCFRCP268,2024-12-01,637,3.309685156,307.7,1474,52.6,101,7.602190548,296.6,"""rocky""",1
FCFRCP269,2024-12-01,777,2.603883946,307.6,1607,33.5,104,7.244382835,296.5,"""rocky""",1
FCFRCP270,2024-12-01,676,2.420835251,307.6,1415,44.2,106,3.384473044,296.5,"""sandy""",1
FCFRCP271,2024-12-01,1035,3.234396192,307.6,1671,28.8,108,4.813665766,296.6,"""plain""",0
FCFRCP272,2024-12-01,1397,2.888932844,307.7,1556,37.7,110,1.845863668,296.6,"""mixed""",1
FCFRCP273,2024-12-01,466,1.991835248,307.7,1927,23.9,112,2.166896849,296.7,"""mixed""",0
FCFRCP274,2024-12-01,844,4.382313561,307.7,1597,32.1,114,14.19708747,296.7,"""marshy""",0
FCFRCP275,2024-12-01,1016,3.390861465,307.8,1627,30.5,117,4.929353568,296.8,"""plain""",1
FCFRCP276,2024-12-01,928,3.239772343,307.8,1480,39.4,122,6.724460752,296.8,"""sandy-wet""",0
FCFRCP277,2024-12-01,618,3.935324909,307.8,1565,39.5,124,4.043221041,296.8,"""alluvial""",1
FCFRCP278,2024-12-01,546,3.136610311,307.8,1573,36.4,126,5.088782608,296.8,"""marshy""",1
FCFRCP279,2024-12-01,547,2.0723897,307.8,1605,31.3,128,7.474661945,296.7,"""plain""",1
FCFRCP280,2024-12-01,1152,3.182151851,307.9,1874,21.3,130,8.39592849,296.7,"""paved""",1
FCFRCP281,2024-12-01,787,2.654976025,307.9,1424,53.8,133,5.743799823,296.7,"""paved""",1
FCFRCP282,2024-12-01,394,5.046976309,307.9,1420,50.1,138,4.780149587,296.7,"""sandy_wet""",1
FCFRCP283,2024-12-01,1176,3.291520802,307.9,1372,49,140,1.400143499,296.8,"""sandy_wet""",1
FCFRCP284,2024-12-01,940,4.254503736,307.8,1664,32.8,142,5.614647497,296.8,"""alluvial""",0
FCFRCP285,2024-12-01,607,4.832130364,307.9,1409,44.3,145,10.61340412,296.8,"""alluvial""",1
FCFRCP286,2024-12-01,1131,2.381711601,307.9,1718,25.2,148,3.722171718,296.8,"""plain""",0
FCFRCP287,2024-12-01,620,3.501369891,307.8,1544,40.3,150,6.664428341,296.9,"""plain""",0
FCFRCP288,2024-12-01,706,3.563258855,307.8,1466,45.7,153,6.090238238,296.9,"""mixed""",1
FCFRCP289,2024-12-01,635,2.797070639,307.8,1394,47.7,155,4.490086124,296.8,"""marshy""",1
FCFRCP290,2024-12-01,594,3.016445374,307.8,1840,24.6,157,4.344494499,296.9,"""paved""",1
FCFRCP291,2024-12-01,524,2.253874024,307.8,1477,37.2,160,6.135811025,296.9,"""sandy_wet""",1
FCFRCP292,2024-12-01,846,2.552779804,307.8,1425,49.1,163,6.812005703,296.9,"""alluvial""",0
FCFRCP293,2024-12-01,361,2.030473504,307.9,1414,46.2,165,4.889354899,297,"""rocky""",1
FCFRCP294,2024-12-01,132,2.062610913,307.8,1414,47.5,168,5.912451937,297,"""rocky""",1
FCFRCP295,2024-12-01,922,3.657809539,307.9,1595,31.7,170,8.462006886,297,"""paved""",1
FCFRCP296,2024-12-01,664,3.500933111,307.8,1345,54.5,172,11.462048,296.9,,1
FCFRCP297,2024-12-01,855,2.710765481,307.7,1653,35.9,177,4.274088866,296.9,"""rocky""",1
FCFRCP298,2024-12-01,431,2.61272062,307.6,1547,36.5,179,4.876991672,296.8,"""rocky""",1
FCFRCP299,2024-12-01,632,4.414195206,307.7,1656,30.8,181,4.205140646,296.9,"""sandy""",1
FCFRCP300,2024-12-01,713,2.799616737,307.7,1731,28.5,186,4.007617736,297,"""plain""",0
FCFRCP301,2024-12-01,617,3.263891739,307.8,1774,28,188,5.60374204,297,"""mixed""",1
FCFRCP302,2024-12-01,579,2.392639446,307.8,1521,40.2,190,0.748400948,297,"""mixed""",1
FCFRCP303,2024-12-01,1131,3.509117705,307.9,1420,39.8,192,8.612997418,297.1,"""marshy""",0
FCFRCP304,2024-12-01,865,1.970491139,307.8,1683,32.3,197,11.21685481,297,"""plain""",1
FCFRCP305,2024-12-01,634,3.69659332,307.7,1498,47.1,199,5.275128763,297,"""sandy-wet""",1
FCFRCP306,2024-12-01,741,2.349598782,307.8,1385,56.4,202,3.554936881,297,"""alluvial""",0
FCFRCP307,2024-12-01,818,2.491115264,307.9,1455,49,204,2.973450517,297,"""marshy""",1
FCFRCP308,2024-12-01,844,3.167190502,307.8,1549,35.8,206,4.35039275,296.9,"""plain""",0
FCFRCP309,2024-12-01,825,2.076628759,307.8,1392,43.9,0,5.722442712,296.9,"""paved""",1
FCFRCP310,2024-12-01,1224,3.663880899,307.7,2008,17.5,3,8.75678267,296.9,"""paved""",0
FCFRCP311,2024-12-01,614,2.999913803,307.7,1464,41.4,6,4.561724568,296.9,"""sandy_wet""",0
FCFRCP312,2024-12-01,808,2.559081772,307.7,1447,46.4,8,4.75943333,297,"""sandy_wet""",1
FCFRCP313,2024-12-01,512,3.020930919,307.6,1685,32,10,5.011083855,296.9,"""alluvial""",0
FCFRCP314,2024-12-01,1222,2.92832012,307.5,1443,39.2,13,7.848876886,296.8,"""alluvial""",1
FCFRCP315,2024-12-01,602,1.946548196,307.5,1354,44.4,16,4.528127102,296.9,"""plain""",1
FCFRCP316,2024-12-01,699,2.626541287,307.5,2721,9.3,18,6.75078423,296.9,"""rocky""",1
FCFRCP317,2024-12-01,778,2.45616277,307.6,1680,35.8,20,6.627045082,297,"""rocky""",1
FCFRCP318,2024-12-01,937,4.076261798,307.5,1397,48.3,22,5.362822479,296.9,"""sandy""",0
FCFRCP319,2024-12-01,846,3.972403593,307.4,1521,37.9,27,4.89488608,296.9,"""plain""",0
FCFRCP320,2024-12-01,831,4.279838242,307.4,1472,43.9,30,6.890222833,296.8,"""mixed""",1
FCFRCP321,2024-12-01,804,2.16211479,307.5,1695,30,33,1.341143415,296.8,"""mixed""",0
FCFRCP322,2024-12-01,1179,0.027070823,307.5,1607,33.6,38,5.883258489,296.7,"""marshy""",0
FCFRCP323,2024-12-01,508,3.360851647,307.5,1347,54.8,43,5.734339563,296.8,"""plain""",1
FCFRCP324,2024-12-01,817,5.545122669,307.4,1540,38.7,45,7.236678741,296.7,"""sandy-wet""",1
FCFRCP325,2024-12-01,724,2.588873405,307.4,1389,42.7,48,7.61564557,296.6,"""alluvial""",1
FCFRCP326,2024-12-01,739,2.625784256,307.5,1734,27,50,5.222440085,296.6,"""marshy""",1
FCFRCP327,2024-12-01,1016,4.193888215,307.6,1540,38.6,53,2.245034761,296.7,"""plain""",1
FCFRCP328,2024-12-01,972,3.087469818,307.5,1515,42.1,55,5.126478328,296.7,"""paved""",1
FCFRCP329,2024-12-01,1056,2.822792361,307.4,1504,45.8,58,5.66243853,296.6,"""paved""",0
FCFRCP330,2024-12-01,803,2.079326981,307.5,1557,35.1,60,9.488872467,296.6,"""sandy_wet""",0
FCFRCP331,2024-12-01,1428,4.647000805,307.4,1292,52.5,62,3.964178159,296.5,"""sandy_wet""",0
FCFRCP332,2024-12-01,628,4.66188001,307.4,1432,49.2,64,5.908429099,296.5,"""alluvial""",0
FCFRCP333,2024-12-01,777,2.413069009,307.4,1350,55.6,69,5.055954937,296.5,"""alluvial""",0
FCFRCP334,2024-12-01,848,2.15825649,307.4,1790,25.8,72,5.891241394,296.6,"""plain""",0
FCFRCP335,2024-12-01,544,2.383515588,307.3,1540,37.4,75,5.768160766,296.4,"""plain""",1
FCFRCP336,2024-12-01,502,3.002667854,307.3,2077,19.1,80,5.441927525,296.4,"""mixed""",1
FCFRCP337,2024-12-01,1128,4.153642787,307.3,1487,37.5,83,7.75387574,296.4,"""marshy""",0
FCFRCP338,2024-12-01,1021,0.013605747,307.4,1523,40.7,85,6.374758071,296.5,"""paved""",0
FCFRCP339,2024-12-01,780,5.137005675,307.5,1443,41.8,87,6.695974984,296.5,"""sandy_wet""",1
FCFRCP340,2024-12-01,673,3.886638772,307.5,1340,59.1,89,11.93550595,296.5,"""alluvial""",1
FCFRCP341,2024-12-01,1108,4.447391236,307.7,1654,31,91,12.55669715,296.6,"""rocky""",1
FCFRCP342,2024-12-01,808,5.107287574,307.6,1459,40.2,96,7.936525862,296.6,"""rocky""",1
FCFRCP343,2024-12-01,688,4.453284959,307.6,1541,38.5,98,12.15434602,296.5,"""sandy""",1
FCFRCP344,2024-12-01,530,2.955506759,307.7,1386,62.3,100,6.049657112,296.6,"""plain""",0
FCFRCP345,2024-12-01,1216,2.812593791,307.8,1258,69,105,7.57500609,296.7,"""mixed""",0
FCFRCP346,2024-12-01,848,2.717920341,307.8,1375,51.4,108,7.660404428,296.7,"""mixed""",0
FCFRCP347,2024-12-01,891,3.795213113,307.9,1706,30.8,111,4.240877466,296.8,"""marshy""",1
FCFRCP348,2024-12-01,413,2.490913189,307.8,1672,32.4,113,5.111478423,296.7,"""plain""",1
FCFRCP349,2024-12-01,807,1.061171529,307.9,1843,25.2,116,7.218848001,296.8,"""sandy-wet""",0
FCFRCP350,2024-12-01,758,2.26024744,307.9,1690,29.6,119,5.971341001,296.7,"""alluvial""",1
FCFRCP351,2024-12-01,934,4.440779967,307.9,1413,46.5,121,12.60632405,296.8,"""marshy""",1
FCFRCP352,2024-12-01,847,2.33233742,307.9,1489,33.4,123,3.176118838,296.8,"""plain""",1
FCFRCP353,2024-12-01,486,3.457120642,307.9,1271,61.4,125,7.016957215,296.8,"""paved""",1
FCFRCP354,2024-12-01,1058,4.219675106,307.9,1418,47.9,127,3.206288057,296.8,"""paved""",0
FCFRCP355,2024-12-01,939,3.912774308,307.8,1426,50.7,130,14.28297493,296.9,"""sandy_wet""",0
FCFRCP356,2024-12-01,407,2.434704478,307.9,1535,39.2,133,5.243765577,296.9,"""sandy_wet""",1
FCFRCP357,2024-12-01,1076,2.323053603,307.8,1557,38.1,135,6.168288777,296.9,"""alluvial""",0
FCFRCP358,2024-12-01,464,3.041034442,307.8,1653,29.7,137,5.997240576,296.9,"""alluvial""",1
FCFRCP359,2024-12-01,635,4.940142311,307.9,1435,41.6,139,5.515832971,296.9,"""plain""",1
FCFRCP360,2024-12-01,1617,2.795601778,307.9,1569,33.3,141,6.24941209,297,"""rocky""",1
FCFRCP361,2024-12-01,920,2.955972873,307.9,1385,44.8,144,6.630349597,296.9,"""rocky""",0
FCFRCP362,2024-12-01,818,4.829899889,307.9,1635,31.6,147,7.418264526,297,"""sandy""",1
FCFRCP363,2024-12-01,1036,2.705382286,307.9,1423,43.9,149,5.271884435,296.9,"""plain""",1
FCFRCP364,2024-12-01,809,4.664444875,307.9,1479,39.2,151,7.566739243,297,"""mixed""",0
FCFRCP365,2024-12-01,866,4.683933445,307.9,1296,69.1,153,8.391703366,297,"""mixed""",1
FCFRCP366,2024-12-01,1081,2.550060446,307.8,1553,33.3,155,6.102942432,297,"""marshy""",0
FCFRCP367,2024-12-01,759,1.939927856,307.9,1529,42.2,157,7.007245449,297,"""plain""",1
FCFRCP368,2024-12-01,848,3.941243916,308,1690,25.6,159,8.466223822,297.1,"""sandy-wet""",1
FCFRCP369,2024-12-01,1058,5.140231259,308,1348,58,162,7.151640061,297.1,"""alluvial""",0
FCFRCP370,2024-12-01,632,3.214862517,308.1,1446,38.5,164,8.750560765,297.2,"""marshy""",1
FCFRCP371,2024-12-01,1002,2.191373243,307.9,1456,50,166,6.664430902,297.1,"""plain""",0
FCFRCP372,2024-12-01,995,2.596543403,307.9,1350,47.7,168,6.257038878,297,"""paved""",1
FCFRCP373,2024-12-01,388,3.031357364,307.9,1507,38.3,170,7.770303303,297.1,"""paved""",1
FCFRCP374,2024-12-01,829,2.452694857,307.9,1448,45.6,172,6.15967274,297,"""sandy_wet""",1
FCFRCP375,2024-12-01,963,4.442204133,307.9,1626,29.9,177,4.201034097,296.9,"""sandy_wet""",1
FCFRCP376,2024-12-01,685,3.070260793,307.9,1846,27.3,179,6.378319649,297,"""alluvial""",1
FCFRCP377,2024-12-01,569,3.179778481,307.8,1404,40.7,184,4.325002033,297,"""alluvial""",0
FCFRCP378,2024-12-01,388,3.684501789,307.8,1583,37.2,189,8.415967143,297,"""plain""",1
FCFRCP379,2024-12-01,1398,4.826571267,307.9,1436,47.7,191,3.942889777,297,"""plain""",1
FCFRCP380,2024-12-01,961,1.400929853,307.8,1609,35.6,193,2.956530563,297,"""mixed""",0
FCFRCP381,2024-12-01,648,1.9673167,307.7,1834,23.8,195,9.894670877,297,"""marshy""",1
FCFRCP382,2024-12-01,1439,2.730457985,307.8,1316,61.2,200,3.557814517,297,"""paved""",1
FCFRCP383,2024-12-01,717,3.425691258,307.8,1400,57.1,202,4.028493687,296.9,"""sandy_wet""",1
FCFRCP384,2024-12-01,391,3.06104131,307.9,1367,47.1,204,4.512028177,296.9,"""alluvial""",1
FCFRCP385,2024-12-01,860,2.59920121,308.1,1754,30.3,206,5.488111196,297.1,,0
FCFRCP386,2024-12-01,817,2.289048234,308.1,1487,34.6,208,5.456375472,297.1,"""rocky""",0
FCFRCP387,2024-12-01,587,3.332199117,308.1,1506,37.7,210,6.977224812,297.1,"""rocky""",0
FCFRCP388,2024-12-01,953,3.606891492,308.1,1362,52.5,213,9.338396509,297,"""sandy""",1
FCFRCP389,2024-12-01,429,4.263867217,308.1,1584,36.8,215,12.20058012,297.1,"""plain""",1
FCFRCP390,2024-12-01,521,5.184336341,308.1,1355,43.7,217,8.454199937,297,"""mixed""",1
FCFRCP391,2024-12-01,626,2.495591234,308.1,1823,24.3,219,3.503677551,297.1,"""mixed""",1
FCFRCP392,2024-12-01,697,4.586139942,308.1,1517,41.4,222,5.980066207,297,"""marshy""",1
FCFRCP393,2024-12-01,1131,2.511985321,308.1,1446,36.6,227,7.093396841,297.1,"""plain""",1
FCFRCP394,2024-12-01,762,3.407086649,308,1559,38.8,229,6.768161239,297.1,"""sandy-wet""",0
FCFRCP395,2024-12-01,610,4.497759072,308.1,1352,44.4,0,9.97742777,297.1,"""alluvial""",1
FCFRCP396,2024-12-01,516,2.866640914,308.3,1578,37.8,3,7.086613096,297.2,"""marshy""",0
FCFRCP397,2024-12-01,1006,3.224095811,308.3,1429,42,6,4.3111514,297.2,"""plain""",0
FCFRCP398,2024-12-01,660,4.530034784,308.3,1604,39.4,9,4.169975969,297.2,"""paved""",1
FCFRCP399,2024-12-01,882,4.442499944,308.5,1398,60.4,12,12.54677803,297.3,"""paved""",1
FCFRCP400,2024-12-01,851,2.190654535,308.4,1441,43.4,14,15.02987013,297.3,"""sandy_wet""",0
FCFRCP401,2024-12-01,548,2.680608772,308.4,1531,35.6,16,7.218202945,297.3,"""sandy_wet""",1
FCFRCP402,2024-12-01,510,4.108830192,308.3,1379,52.1,21,8.657530133,297.2,"""alluvial""",1
FCFRCP403,2024-12-01,629,3.477679621,308.3,1410,48.1,23,9.089217817,297.3,"""alluvial""",1
FCFRCP404,2024-12-01,735,3.258042028,308.4,1513,40.5,25,4.983441799,297.3,"""plain""",0
FCFRCP405,2024-12-01,586,3.17119972,308.5,1497,47.5,27,6.422134688,297.3,"""rocky""",1
FCFRCP406,2024-12-01,420,2.838237312,308.4,1491,46.5,29,7.012761137,297.3,"""rocky""",1
FCFRCP407,2024-12-01,639,5.5326067,308.4,1417,47.8,31,7.710376131,297.3,"""sandy""",1
FCFRCP408,2024-12-01,1248,3.212872427,308.6,1522,38,33,8.139220871,297.4,"""plain""",1
FCFRCP409,2024-12-01,768,2.964858184,308.4,1339,52.1,36,5.398928719,297.3,"""mixed""",1
FCFRCP410,2024-12-01,573,5.372805598,308.3,1794,27.5,38,4.792874121,297.2,"""mixed""",1
FCFRCP411,2024-12-01,616,4.858363672,308.4,1460,42.1,41,4.415122508,297.2,"""marshy""",0
FCFRCP412,2024-12-01,959,2.770651603,308.3,1776,28,43,7.237040644,297.2,"""plain""",0
FCFRCP413,2024-12-01,974,4.381400495,308.3,1431,43.7,46,5.454701479,297.2,"""sandy-wet""",1
FCFRCP414,2024-12-01,891,2.372316746,308.2,1347,50.8,49,4.372395714,297.1,"""alluvial""",0
FCFRCP415,2024-12-01,498,3.445894981,308.1,1507,43.1,51,7.669567437,297,"""marshy""",1
FCFRCP416,2024-12-01,720,2.226944077,308,1408,47.9,54,5.679719459,297,"""plain""",1
FCFRCP417,2024-12-01,676,2.534531417,307.9,1493,34.7,57,7.868853097,297,"""paved""",1
FCFRCP418,2024-12-01,978,5.319276358,307.9,1441,47.6,60,6.544275483,296.9,"""paved""",1
FCFRCP419,2024-12-01,1043,2.751453771,307.9,1557,36.5,63,5.115484529,296.9,"""sandy_wet""",0
FCFRCP420,2024-12-01,926,4.620791458,307.9,1979,20.4,68,5.863661502,296.9,"""sandy_wet""",0
FCFRCP421,2024-12-01,534,2.623463401,308,1430,55.9,71,4.131335912,296.9,"""alluvial""",1
FCFRCP422,2024-12-01,1198,3.452937812,308,1658,41,74,7.820447867,296.9,"""alluvial""",1
FCFRCP423,2024-12-01,829,3.273804391,308.1,1355,51.4,76,4.581891734,297,"""plain""",0
FCFRCP424,2024-12-01,637,4.003292972,308.1,1410,47.6,79,6.70583897,297,"""plain""",1
